MATRICULA,IDADE,ESTADO_CIVIL_ALUNOS,RAZAO_INATIVIDADE,TIPO_ENSINO_MEDIO,ANO_FORMATURA_ENSINO_MEDIO,NOTA,ESTATUS,TERMO,GENERO_MASCULINO,NACIONALIDADE_BRASILEIRA_POR_NATURALIZACAO,NACIONALIDADE_ESTRANGEIRA,TIPO_ADMISSAO_DECISAO_JUDICIAL_ADM,TIPO_ADMISSAO_GRADUADO,TIPO_ADMISSAO_REOPCAO,TIPO_ADMISSAO_SISU,TIPO_ADMISSAO_TRANSFERENCIA,TIPO_ADMISSAO_VESTIBULAR,POLITICA_AFIRMATIVA_BONUS,POLITICA_AFIRMATIVA_L1,POLITICA_AFIRMATIVA_L10,POLITICA_AFIRMATIVA_L13,POLITICA_AFIRMATIVA_L14,POLITICA_AFIRMATIVA_L2,POLITICA_AFIRMATIVA_L5,POLITICA_AFIRMATIVA_L6,POLITICA_AFIRMATIVA_L9
111110128,29,3,0,3,2010.0,9.3,0,2011.1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
113210426,35,3,5,3,2006.0,2.7,5,2016.1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
112110926,45,3,0,3,1997.0,8.4,0,2012.1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
102210015,43,3,5,0,2011.0,0.0,4,2007.1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
114210818,34,3,5,4,2008.0,8.3,0,2014.2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
112150453,33,3,0,2,2011.0,8.0,0,2012.2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
111210414,32,3,7,4,2011.0,5.0,0,2012.2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
111210428,31,3,5,3,2011.0,0.6,5,2013.1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
104110015,38,0,5,0,2011.0,7.0,0,2005.2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
112110100,33,3,5,3,2009.0,6.6,0,2013.2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
113112452,31,3,5,3,2009.0,7.9,0,2013.1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
107210003,35,3,7,0,2011.0,0.7,5,2009.2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
107110039,34,3,8,0,2011.0,-1.0,0,2008.2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
109210018,33,3,5,0,2011.0,2.3,5,2010.1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
113210419,30,3,0,3,2011.0,7.6,0,2014.1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
102210032,40,3,0,0,2011.0,3.5,5,2002.2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
114210783,31,3,5,3,2011.0,-1.0,4,2014.2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
119210010,24,3,2,3,2017.0,8.5,0,2019.2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
119210463,28,3,0,3,2013.0,6.3,0,2019.2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
111150427,38,3,0,0,2011.0,8.0,0,2012.1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
110210614,32,3,5,0,2011.0,2.8,5,2010.2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
111210124,36,3,0,0,2011.0,7.3,0,2011.2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
110110077,33,3,5,0,2011.0,-1.0,4,2014.1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
120210085,24,3,0,3,2016.0,8.1,0,2020.2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
118210258,23,3,2,4,2017.0,8.6,0,2021.1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
110210385,31,3,7,1,2009.0,9.9,0,2012.1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
110150011,32,3,8,0,2011.0,3.2,5,2010.1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
111110071,31,3,1,3,2010.0,-1.0,4,2016.1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
117211382,27,3,8,4,2016.0,-1.0,1,2018.2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
116210003,36,3,0,4,2007.0,3.6,5,2020.2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
111110128,29,3,0,3,2010.0,7.6,0,2011.2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
118210232,37,3,5,4,2007.0,2.8,5,2023.1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
114111352,29,3,0,3,2013.0,7.6,0,2014.1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
119110012,24,3,2,3,2018.0,10.0,0,2020.1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
103110038,39,3,5,0,2011.0,0.0,4,2005.1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
113110080,32,3,5,3,2009.0,-1.0,4,2015.1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
119210989,25,3,5,4,2017.0,9.5,0,2020.2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
111110907,34,3,7,0,2011.0,7.2,0,2011.1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
109210011,34,3,7,0,2011.0,8.3,0,2010.1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
113111431,31,3,7,1,2010.0,5.0,0,2013.1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
111110086,34,3,0,0,2011.0,6.4,0,2011.2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
119110321,24,3,2,3,2017.0,8.4,0,2019.1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
118110494,24,3,5,4,2017.0,5.0,0,2019.1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
104110007,41,3,0,0,2011.0,8.0,0,2004.2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
114110444,31,3,7,4,2010.0,8.4,0,2014.1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
120110458,22,3,5,4,2019.0,9.6,0,2020.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
104210023,56,0,7,0,2011.0,0.0,4,2005.2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
110110853,32,3,7,0,2011.0,9.4,0,2012.1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
113210435,36,3,5,3,2005.0,6.2,0,2013.2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
116210488,32,3,2,4,2010.0,1.5,5,2018.1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
104210026,48,0,0,0,2011.0,7.0,0,2004.2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
117210687,25,3,5,3,2016.0,0.1,5,2018.2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
115211103,27,3,5,3,2014.0,0.0,5,2015.2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
116110001,35,3,5,4,2012.0,-1.0,4,2016.2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
118110365,23,3,0,3,2017.0,3.8,5,2018.2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
113210114,28,3,5,3,2013.0,-1.0,4,2014.2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
114210795,27,3,7,4,2013.0,6.2,0,2016.1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
110210049,34,3,5,0,2011.0,2.5,5,2011.2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
117110924,28,3,5,4,2014.0,3.9,5,2018.1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
113110898,29,3,5,4,2012.0,-1.0,4,2015.2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
112210468,33,3,5,2,2008.0,6.2,0,2012.2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
120110880,26,3,5,3,2015.0,3.3,5,2023.1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
120110398,22,3,5,3,2019.0,4.1,5,2020.1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
118210732,34,0,0,4,2006.0,-1.0,1,2018.2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
110110080,34,3,7,0,2011.0,5.3,0,2012.1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
111210391,30,3,0,4,2010.0,-1.0,4,2014.2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
113210621,30,3,1,3,2012.0,8.1,0,2021.1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
116211007,33,3,5,3,2008.0,-1.0,4,2016.2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
110210108,32,3,7,0,2011.0,3.8,5,2011.2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
113210114,28,3,5,3,2013.0,1.4,5,2014.2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
116110425,38,3,5,3,2002.0,-1.0,4,2017.1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
119210045,23,3,2,3,2018.0,7.3,0,2022.2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
112110932,30,3,0,3,2011.0,-1.0,1,2012.1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
116211252,30,3,0,3,2011.0,-1.0,4,2017.1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
113210158,30,3,5,4,2013.0,0.0,6,2013.2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
113110914,29,3,0,3,2012.0,-1.0,6,2014.2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
119111153,23,3,2,4,2018.0,9.3,0,2020.2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
111210073,39,3,5,3,2002.0,5.7,0,2011.2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
117110465,25,3,5,3,2015.0,7.1,0,2017.1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
119110595,25,3,0,4,2018.0,7.2,0,2021.2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
114210817,27,3,0,3,2013.0,-1.0,4,2014.2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
118110756,34,3,0,4,2008.0,-1.0,6,2018.1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
116211043,31,3,5,4,2010.0,-1.0,6,2017.2,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
108210201,39,3,5,0,2011.0,0.0,4,2009.1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
115210712,35,3,5,3,2007.0,7.5,0,2015.2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
103210025,40,3,0,0,2011.0,1.4,5,2004.2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
106210603,37,3,8,0,2011.0,0.0,4,2007.2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
118210799,30,3,5,4,2011.0,-1.0,6,2020.1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
117210685,27,3,0,3,2014.0,8.0,0,2017.2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
121110201,21,3,0,3,2020.0,-1.0,1,2023.2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
106110114,38,3,7,0,2011.0,7.2,0,2008.2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
118210357,24,3,2,4,2017.0,9.1,0,2023.1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
112110961,31,3,5,3,2010.0,5.4,0,2013.1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
109210018,33,3,5,0,2011.0,0.1,5,2011.1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
114210816,29,3,7,4,2013.0,-1.0,1,2015.1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
118210451,28,3,0,3,2013.0,-1.0,4,2019.1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
119111162,24,3,2,4,2018.0,7.0,0,2019.2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
113210142,29,3,7,3,2012.0,5.0,0,2013.2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
103210014,39,3,0,0,2011.0,8.8,0,2005.1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
112211076,32,3,5,3,2008.0,4.0,5,2012.2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
117110625,25,3,8,3,2016.0,7.7,0,2018.1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
114110454,28,3,7,3,2013.0,8.7,0,2014.2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
110110066,40,3,5,0,2011.0,0.2,5,2012.1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
110210092,32,3,7,4,2009.0,4.3,5,2014.2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
118110295,53,3,0,4,1988.0,7.0,0,2019.1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
108210207,36,3,7,0,2011.0,5.0,0,2008.2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
110210041,33,3,5,0,2011.0,7.0,0,2011.1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
119210073,25,3,0,4,2016.0,-1.0,1,2021.1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
113210150,30,3,5,3,2012.0,1.8,5,2014.2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
113210419,30,3,0,3,2011.0,7.0,0,2014.2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
113111816,31,3,7,4,2012.0,7.2,0,2014.1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
119110389,22,3,0,3,2018.0,8.5,0,2019.2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
110210107,32,3,5,0,2011.0,7.6,0,2010.2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
108210283,36,3,0,0,2011.0,8.8,0,2008.2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
109110056,35,3,7,0,2011.0,0.0,4,2009.1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
115210399,26,3,7,3,2014.0,7.0,0,2017.1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
109210474,33,3,8,3,2008.0,0.5,5,2009.2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
119210426,26,3,2,3,2016.0,8.3,0,2021.2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
106210164,36,3,1,0,2011.0,6.2,0,2007.1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
116111248,26,3,5,3,2015.0,-1.0,4,2017.2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
113112293,29,3,5,3,2012.0,2.7,5,2014.2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
116210028,26,3,5,3,2015.0,1.8,5,2018.2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
118110520,33,3,5,4,2012.0,9.0,0,2018.2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
110110057,39,3,5,0,2011.0,6.1,0,2011.1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
116210554,33,3,5,3,2009.0,-1.0,4,2018.2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
113210625,29,3,5,3,2012.0,-1.0,4,2014.1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
114211036,30,3,5,4,2012.0,0.3,5,2014.2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
118210232,37,3,5,4,2007.0,-1.0,6,2022.1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
113210075,28,3,0,3,2013.0,-1.0,4,2013.2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
119110826,23,3,2,3,2018.0,9.5,0,2020.1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
109110110,33,3,0,0,2011.0,2.2,5,2010.1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
111110071,31,3,1,3,2010.0,8.8,0,2014.1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
102210018,40,3,7,0,2011.0,6.1,0,2005.2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
111210787,38,3,5,0,2011.0,7.7,0,2011.2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
110110857,35,3,7,0,2011.0,8.0,0,2011.2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
119210153,23,3,5,3,2018.0,0.0,5,2022.1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
103210032,40,3,0,0,2011.0,7.0,0,2004.2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
117210921,36,3,7,4,2007.0,5.0,0,2017.2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
109110799,34,3,0,0,2011.0,0.0,4,2009.1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
116110762,30,3,0,4,2010.0,5.2,0,2018.1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
113210110,30,3,7,3,2010.0,8.8,0,2014.1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
118110355,30,3,0,3,2011.0,7.7,0,2018.2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
110110091,32,3,7,4,2009.0,6.5,0,2010.1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
102210018,40,3,7,0,2011.0,1.3,5,2002.2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
119111153,23,3,2,4,2018.0,7.0,0,2019.2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
107210223,37,3,7,0,2011.0,8.9,0,2008.1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
115211353,32,3,5,4,2010.0,-1.0,4,2016.1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
102210242,42,3,7,0,2011.0,7.25,0,2007.1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
113210153,29,3,5,3,2012.0,5.0,0,2013.2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
112110101,30,3,5,3,2011.0,3.0,5,2015.2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
110210126,39,3,7,0,2011.0,5.8,0,2011.2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
107110009,43,3,7,0,2011.0,1.3,5,2007.1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
108210013,35,3,0,0,2011.0,7.0,0,2008.2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
118210160,33,4,5,3,2008.0,5.6,0,2018.2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
105210138,37,3,7,0,2011.0,4.6,5,2008.2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
115111743,27,3,0,3,2014.0,5.2,0,2018.1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
114111593,31,3,5,4,2012.0,5.0,0,2014.1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
110110073,32,3,7,0,2011.0,3.2,5,2010.1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
107210003,35,3,7,0,2011.0,7.8,0,2007.2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
115211111,26,3,7,4,2014.0,2.6,5,2015.2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
114111087,33,3,5,3,2009.0,6.0,0,2014.1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
107210037,36,3,5,0,2011.0,4.4,5,2009.2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
113210810,28,3,7,3,2013.0,4.3,5,2014.2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
116210927,36,3,7,4,2007.0,5.0,0,2017.1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
102210015,43,3,5,0,2011.0,0.0,4,2003.2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
111150279,38,3,5,4,2011.0,3.0,5,2011.1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
117211398,27,3,5,4,2013.0,-1.0,6,2022.1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
115210909,27,3,5,3,2014.0,5.6,0,2016.1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
110110095,32,3,7,0,2011.0,7.0,0,2010.1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
117111892,25,3,1,4,2016.0,7.4,0,2019.2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
114111083,30,3,5,4,2010.0,8.2,0,2014.1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
110110122,44,0,5,3,2011.0,2.9,5,2012.2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
114110486,31,1,7,3,2010.0,7.1,0,2016.1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
116210538,31,3,5,3,2011.0,-1.0,0,2016.2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
105210131,39,3,7,0,2011.0,5.0,0,2011.1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
111110078,39,3,7,0,2011.0,7.0,0,2011.1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
111110900,30,3,7,0,2011.0,2.8,5,2011.2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
107210002,38,3,7,3,2013.0,5.6,0,2008.1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
110210094,33,3,0,0,2011.0,-1.0,0,2011.1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
119210261,22,3,5,4,2018.0,3.1,5,2019.2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
109210294,34,3,0,0,2011.0,3.2,5,2010.2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
113210815,28,3,0,3,2012.0,9.2,0,2015.2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
115110141,28,3,0,4,2014.0,5.1,0,2019.2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
114210767,28,3,0,4,2013.0,5.1,0,2018.2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
116210931,27,3,5,4,2015.0,3.8,5,2016.2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
109110080,33,3,5,0,2011.0,3.4,5,2011.1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
112110103,38,3,5,3,2003.0,7.5,0,2012.1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
117210300,29,3,0,3,2013.0,-1.0,4,2017.2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
117210293,28,3,0,4,2014.0,5.0,0,2017.2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
116210741,28,3,2,3,2013.0,8.1,0,2023.2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
104110035,41,3,0,0,2011.0,8.7,0,2004.1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
119210036,23,3,2,3,2018.0,9.0,0,2023.1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
111210414,32,3,7,4,2011.0,8.3,0,2011.2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
112110945,38,0,0,3,2003.0,9.0,0,2012.2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
116110170,29,3,0,4,2012.0,-1.0,4,2018.1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
109210051,33,3,5,0,2011.0,7.3,0,2010.1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
119110725,25,3,0,4,2018.0,-1.0,1,2019.1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
114210771,34,3,5,4,2007.0,7.6,0,2015.1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
117210376,25,3,0,4,2016.0,-1.0,4,2019.1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
112210067,30,3,0,3,2011.0,-1.0,4,2014.2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
111110070,31,3,7,0,2011.0,2.8,5,2011.2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
113112109,36,3,0,4,2005.0,3.5,5,2013.2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
107110029,35,3,0,0,2011.0,0.0,4,2007.1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
112150732,36,3,5,3,2005.0,5.6,0,2012.1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
104210035,50,0,8,0,2011.0,0.0,6,2006.2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
108210353,34,3,7,0,2011.0,9.0,0,2012.1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
104110009,44,3,7,0,2011.0,8.0,0,2008.1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
111110931,31,3,7,3,2011.0,7.0,0,2011.1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
114111592,28,3,5,3,2013.0,-1.0,4,2016.1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
105210150,50,3,7,0,2011.0,5.2,0,2006.2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
